Index,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,predicted_s.s.temp.
28559,1998,5,28,-8.1,-109.94,-1.3,5.2,85.3,26.64,26.523125
28560,1998,5,29,-8.05,-109.94,-1.3,5.2,87.8,26.77,26.615192
28561,1998,5,30,-8.05,-109.94,-1.3,5.2,84.3,27.4,27.093256
28562,1998,5,31,-8.05,-109.94,-1.3,5.2,87.8,26.88,26.702345
28563,1998,6,1,-8.05,-109.94,-1.3,5.2,80.8,27.56,27.103989
28564,1998,6,2,-8.05,-109.94,-1.3,5.2,79.8,27.23,26.858978
28565,1998,6,3,-8.05,-109.94,-1.3,5.2,80.8,27.05,26.725285
28566,1998,6,4,-8.05,-109.94,-1.3,5.2,79.8,27.31,26.923592
28567,1998,6,5,-8.05,-109.94,-1.3,5.2,76.3,26.95,26.657784
28568,1998,6,6,-8.05,-109.94,-1.3,5.2,81.1,27.16,26.814482
28569,1998,6,7,-8.05,-109.94,-1.3,5.2,78.0,27.56,27.11945
28570,1998,6,8,-8.05,-109.94,-1.3,5.2,82.2,27.28,26.908388
28571,1998,6,9,-8.05,-109.94,-1.3,5.2,81.8,26.72,26.490137
28572,1998,6,10,-8.05,-109.94,-1.3,5.2,77.3,26.8,26.555635
28573,1998,6,11,-8.05,-109.94,-1.3,5.2,77.0,26.88,26.618206
28574,1998,6,12,-8.05,-109.94,-1.3,5.2,73.8,26.88,26.62269
28575,1998,6,13,-8.05,-109.94,-1.3,5.2,78.7,26.95,26.674128
28576,1998,6,14,-8.05,-109.94,-1.3,5.2,80.1,27.0,26.712969
28577,1998,6,15,-8.05,-109.94,-1.3,5.2,80.8,26.95,26.677166
28578,1998,6,16,-8.06,-109.94,-1.3,5.2,77.3,27.0,26.720646
28579,1998,6,17,-8.05,-109.94,-1.3,5.2,74.9,26.95,26.685778
28580,1998,6,18,-8.05,-109.94,-1.3,5.2,80.5,26.8,26.571423
28581,1998,6,19,-8.05,-109.94,-1.3,5.2,84.6,26.6,26.420534
28582,1998,6,20,-8.05,-109.94,-1.3,5.2,83.6,26.95,26.686474
28583,1998,6,21,-8.06,-109.94,-1.3,5.2,82.2,26.84,26.608273
28584,1998,6,22,-8.05,-109.94,-1.3,5.2,82.2,26.88,26.63935
28585,1997,1,1,-7.97,-125.0,-5.4,-1.0,79.4,25.72,25.996258
28586,1997,1,2,-7.97,-125.0,-2.9,-3.4,78.2,25.4,25.919527
28587,1997,1,3,-7.96,-125.06,-3.4,-4.1,76.5,25.25,25.76295
28588,1997,1,4,-7.97,-125.0,-5.0,-4.0,78.2,25.44,25.784088
28589,1997,1,5,-7.97,-125.0,-6.5,-4.4,77.8,25.64,25.807827
28590,1997,1,6,-7.97,-125.0,-6.3,-4.6,80.2,25.69,25.863684
28591,1997,1,7,-7.97,-125.0,-7.0,-3.5,81.0,25.64,25.797363
28592,1997,1,8,-7.98,-125.0,-6.3,-2.6,78.2,25.6,25.834223
28593,1997,1,9,-7.97,-125.0,-5.1,-3.2,80.6,25.12,25.581139
28594,1997,1,10,-7.97,-125.0,-7.3,-3.8,78.6,25.56,25.715694
28595,1997,1,11,-7.97,-125.0,-8.2,-2.0,79.8,25.52,25.6536
28596,1997,1,12,-7.96,-125.0,-8.5,-0.1,78.2,25.9,25.930733
28597,1997,1,13,-7.97,-125.0,-8.4,0.7,79.0,25.88,25.94271
28598,1997,1,14,-7.97,-125.0,-7.9,-1.0,78.6,25.8,25.897984
28599,1997,1,15,-7.97,-125.0,-5.3,-3.0,82.6,25.44,25.818682
28600,1997,1,16,-7.97,-125.0,-3.2,-3.8,82.2,25.05,25.689531
28601,1997,1,17,-7.97,-125.0,-6.9,-1.2,80.2,25.48,25.754969
28602,1997,1,18,-7.97,-125.0,-7.3,-1.5,82.2,25.77,25.933615
28603,1997,1,19,-7.97,-125.0,-7.4,-0.9,80.6,25.69,25.877987
28604,1997,1,20,-7.97,-125.0,-6.7,-1.0,80.6,25.69,25.932459
28605,1997,1,21,-7.97,-125.0,-5.4,-2.5,80.6,25.52,25.88866
28606,1997,1,22,-7.96,-125.0,-5.9,-1.4,83.0,25.44,25.818882
28607,1997,1,23,-7.97,-125.0,-5.8,-1.8,85.8,24.94,25.473875
28608,1997,1,24,-7.97,-125.0,-6.4,-3.6,83.0,25.6,25.865557
28609,1997,1,25,-7.97,-125.0,-7.0,-2.2,83.8,25.72,25.93285
28610,1997,1,26,-7.96,-125.06,-8.0,-0.6,78.6,25.8,25.931639
28611,1997,1,27,-7.97,-125.0,-6.1,-2.8,79.4,25.6,25.901749
28612,1997,1,28,-7.97,-125.0,-4.8,-2.6,80.2,25.44,25.894608
28613,1997,1,29,-7.97,-125.0,-6.4,0.4,80.6,25.64,25.967962
28614,1997,1,30,-7.97,-125.0,-6.8,-0.6,77.4,25.64,25.916788
28615,1997,1,31,-7.97,-125.0,-6.8,-2.1,78.2,25.6,25.868492
28616,1997,2,1,-7.97,-125.0,-6.8,-3.5,79.0,25.64,25.771215
28617,1997,2,2,-7.96,-125.0,-7.2,-0.7,82.2,24.94,25.296871
28618,1997,2,3,-7.97,-125.0,-7.5,-0.1,78.6,25.72,25.835114
28619,1997,2,4,-7.97,-125.0,-6.1,0.3,79.0,25.8,26.008913
28620,1997,2,5,-7.97,-125.0,-5.6,0.5,79.4,25.72,25.996964
28621,1997,2,6,-7.96,-125.0,-5.1,-2.8,81.4,25.64,25.930668
28622,1997,2,7,-7.97,-125.0,-5.0,-2.4,79.8,25.64,25.944931
28623,1997,2,8,-7.97,-125.0,-5.7,-1.4,80.6,25.8,26.026594
28624,1997,2,9,-7.97,-125.0,-7.2,-0.5,80.6,25.95,26.036808
28625,1997,2,10,-7.97,-125.0,-7.7,-1.3,79.8,26.03,26.043728
28626,1997,2,11,-7.97,-125.0,-7.1,-1.6,80.6,25.98,26.053518
28627,1997,2,12,-7.97,-125.0,-7.5,-1.3,82.2,25.98,26.034431
28628,1997,2,13,-7.97,-125.0,-8.2,-0.4,81.8,26.03,26.033377
28629,1997,2,14,-7.97,-125.0,-8.4,0.9,81.4,26.06,26.06264
28630,1997,2,15,-7.97,-125.0,-7.0,0.9,82.6,26.06,26.174738
28631,1997,2,16,-7.96,-125.0,-6.7,0.2,82.2,26.19,26.279762
28632,1997,2,17,-7.96,-125.0,-6.9,0.2,83.8,25.98,26.121391
28633,1997,2,18,-7.97,-125.0,-8.2,1.7,81.8,26.19,26.195751
28634,1997,2,19,-7.96,-125.0,-7.1,-0.1,80.6,26.19,26.249294
28635,1997,2,20,-7.97,-125.0,-8.1,-1.0,82.6,26.27,26.223822
28636,1997,2,21,-7.96,-125.0,-8.1,0.2,79.0,26.23,26.208609
28637,1997,2,22,-7.96,-125.0,-7.2,-0.3,80.2,26.27,26.303003
28638,1997,2,23,-7.96,-125.0,-7.5,-0.1,84.6,26.23,26.267746
28639,1997,2,24,-7.96,-125.0,-8.9,-0.9,84.2,26.5,26.342443
28640,1997,2,25,-7.96,-125.0,-8.2,-0.8,83.0,26.5,26.397455
28641,1997,2,26,-7.96,-125.0,-7.5,-0.3,87.8,26.06,26.159128
28642,1997,2,27,-7.97,-125.0,-8.0,2.1,83.0,26.45,26.430918
28643,1997,2,28,-7.96,-125.0,-6.9,0.1,80.2,26.45,26.477573
28644,1997,3,1,-7.97,-125.0,-5.1,-2.8,80.2,26.27,26.343712
28645,1997,3,2,-7.96,-125.0,-6.3,1.4,82.2,26.38,26.405651
28646,1997,3,3,-7.96,-125.0,-7.2,3.0,82.6,26.58,26.509459
28647,1997,3,4,-7.97,-125.0,-7.1,0.3,81.4,26.58,26.474104
28648,1997,3,5,-7.96,-125.0,-6.6,0.8,80.6,26.62,26.548885
28649,1997,3,6,-7.96,-125.0,-5.1,2.3,82.6,26.19,26.388515
28650,1997,3,7,-7.96,-125.0,-7.7,-1.1,83.8,26.31,26.226273
28651,1997,3,8,-7.96,-125.0,-6.4,0.6,85.4,26.31,26.359373
28652,1997,3,9,-7.96,-125.0,-7.7,1.6,85.0,26.7,26.55652
28653,1997,3,10,-7.97,-125.0,-7.2,0.9,80.6,26.66,26.54844
28654,1997,3,11,-7.96,-125.0,-6.3,1.2,81.4,26.7,26.654032
28655,1997,3,12,-7.96,-125.0,-5.6,1.7,82.2,26.66,26.691603
28656,1997,3,13,-7.96,-125.0,-5.9,1.1,84.6,26.78,26.75276
28657,1997,3,14,-7.96,-125.0,-6.1,-0.3,87.8,26.7,26.667822
28658,1997,3,15,-7.97,-125.0,-7.0,-0.8,84.6,26.97,26.780035
28659,1997,3,16,-7.97,-125.0,-5.9,-0.3,83.0,26.84,26.778482
28660,1997,3,17,-7.97,-125.0,-3.7,-1.8,85.8,26.7,26.830908
28661,1997,3,18,-7.97,-125.0,-3.2,0.5,85.0,26.84,27.007204
28662,1997,3,19,-7.97,-125.0,-2.4,1.5,83.4,27.1,27.268816
28663,1997,3,20,-7.97,-125.0,-2.0,0.8,79.0,27.02,27.223698
28664,1997,3,21,-7.97,-125.0,-2.5,-1.6,79.4,26.94,27.093271
28665,1997,3,22,-7.97,-125.0,-5.8,-1.0,78.6,27.02,26.90992
28666,1997,3,23,-7.97,-125.0,-7.5,-1.3,81.4,27.02,26.78484
28667,1997,3,24,-7.97,-125.0,-6.2,-0.7,83.4,26.84,26.77269
28668,1997,3,25,-7.97,-125.0,-5.8,-1.8,84.2,26.94,26.861086
28669,1997,3,26,-7.97,-125.0,-6.6,-1.9,85.8,26.45,26.455938
28670,1997,3,27,-7.97,-125.0,-7.5,-1.3,84.6,27.25,26.967285
28671,1997,3,28,-7.97,-125.0,-7.5,-0.3,81.8,27.05,26.837572
28672,1997,3,29,-7.97,-125.0,-5.0,0.6,78.6,26.84,26.888458
28673,1997,3,30,-7.97,-125.0,-5.4,-1.9,80.6,26.94,26.895882
28674,1997,3,31,-7.97,-125.0,-5.9,-1.4,83.4,27.25,27.096022
28675,1997,4,1,-7.97,-125.0,-7.1,-0.1,81.0,27.25,26.91567
28676,1997,4,2,-7.97,-125.0,-6.8,1.7,80.6,27.25,26.969767
28677,1997,4,3,-7.97,-125.0,-7.3,0.1,78.6,27.2,26.868303
28678,1997,4,4,-7.97,-125.0,-5.8,0.9,80.2,27.17,26.980587
28679,1997,4,5,-7.96,-125.0,-6.2,1.0,78.6,27.12,26.91442
28680,1997,4,6,-7.96,-125.0,-5.1,1.0,78.2,27.1,26.985811
28681,1997,4,7,-7.97,-125.0,-5.5,0.0,79.8,27.05,26.910837
28682,1997,4,8,-7.96,-125.0,-5.3,1.1,80.6,27.17,27.033194
28683,1997,4,9,-7.96,-125.0,-4.3,1.1,80.2,27.12,27.075602
28684,1997,4,10,-7.96,-125.0,-5.3,-1.7,79.4,27.2,27.011864
28685,1997,4,11,-7.96,-125.0,-6.6,-0.4,80.6,27.48,27.139158
28686,1997,4,12,-7.96,-125.0,-7.3,0.3,84.2,27.4,27.051302
28687,1997,4,13,-7.96,-125.0,-7.9,-1.0,79.4,27.6,27.118876
28688,1997,4,14,-7.97,-125.0,-8.0,-0.4,81.0,27.64,27.15694
28689,1997,4,15,-7.97,-125.0,-7.4,0.8,78.6,27.48,27.105556
28690,1997,4,16,-7.97,-125.0,-6.2,0.4,78.2,27.31,27.071167
28691,1997,4,17,-7.96,-125.0,-5.2,-0.4,77.8,27.31,27.135216
28692,1997,4,18,-7.97,-125.0,-4.2,-0.6,79.4,27.28,27.194086
28693,1997,4,19,-7.96,-125.0,-5.7,0.3,77.4,27.25,27.070585
28694,1997,4,20,-7.97,-125.0,-5.5,0.0,77.4,27.2,27.049059
28695,1997,4,21,-7.96,-125.0,-5.3,0.0,77.8,27.25,27.102701
28696,1997,4,22,-7.97,-125.0,-5.5,-1.5,78.6,27.36,27.146982
28697,1997,4,23,-7.97,-125.0,-5.8,-0.3,78.2,27.4,27.174133
28698,1997,4,24,-7.97,-125.0,-5.3,0.2,76.1,27.28,27.13291
28699,1997,4,25,-7.97,-125.0,-6.0,0.7,81.0,27.31,27.123102
28700,1997,4,26,-7.96,-125.0,-6.8,1.7,83.0,27.25,27.042208
28701,1997,4,27,-7.97,-125.0,-7.3,-0.1,79.8,27.4,27.078188
28702,1997,4,28,-7.97,-125.0,-7.7,-1.3,78.2,27.44,27.055887
28703,1997,4,29,-7.97,-125.0,-7.9,1.5,83.0,27.56,27.18552
28704,1997,4,30,-7.97,-125.0,-8.8,2.0,78.6,27.44,27.032534
28705,1997,5,1,-7.97,-125.0,-6.8,1.9,80.2,27.4,27.056303
28706,1997,5,2,-7.97,-125.0,-6.4,2.9,83.4,27.12,26.913658
28707,1997,5,3,-7.97,-125.0,-8.3,1.3,81.8,27.44,26.970165
28708,1997,5,4,-7.97,-125.0,-8.1,1.3,82.2,27.52,27.046114
28709,1997,5,5,-7.97,-125.0,-8.3,1.5,79.4,27.48,27.00213
28710,1997,5,6,-7.96,-125.0,-7.0,0.7,82.6,27.52,27.125683
28711,1997,5,7,-7.97,-125.0,-5.6,1.7,80.6,27.31,27.098139
28712,1997,5,8,-7.97,-125.0,-5.2,0.6,81.0,27.25,27.07164
28713,1997,5,9,-7.97,-125.0,-5.1,1.0,82.2,27.31,27.134073
28714,1997,5,10,-7.97,-125.0,-5.1,-1.1,79.8,27.28,27.075855
28715,1997,5,11,-7.97,-125.0,-5.7,1.3,79.0,27.2,27.013332
28716,1997,5,12,-7.97,-125.0,-7.3,0.3,78.6,27.4,27.019678
28717,1997,5,13,-7.97,-125.0,-7.5,-0.3,76.5,27.36,26.964249
28718,1997,5,14,-7.96,-125.0,-7.8,1.9,79.8,27.28,26.929668
28719,1997,5,15,-7.96,-125.0,-8.1,2.3,79.0,27.4,26.999865
28720,1997,5,16,-7.97,-125.0,-8.2,1.7,78.2,27.44,27.01292
28721,1997,5,17,-7.97,-125.0,-8.0,0.9,79.0,27.36,26.962753
28722,1997,5,18,-7.97,-125.0,-8.3,1.3,79.8,27.31,26.915462
28723,1997,5,19,-7.97,-125.0,-8.0,0.4,81.0,27.36,26.964802
28724,1997,5,20,-7.97,-125.0,-7.3,2.6,81.4,27.44,27.114664
28725,1997,5,21,-7.96,-125.0,-7.2,3.4,80.6,27.25,27.000032
28726,1997,5,22,-7.97,-125.0,-6.3,1.4,79.4,27.1,26.930101
28727,1997,5,23,-7.97,-125.0,-5.9,1.1,80.2,27.12,26.97455
28728,1997,5,24,-7.97,-125.0,-6.0,-0.9,81.0,27.31,27.074347
28729,1997,5,25,-7.97,-125.0,-7.3,-0.3,81.4,27.36,27.02455
28730,1997,5,26,-7.97,-125.0,-8.1,-1.2,77.4,27.4,26.971254
28731,1997,5,27,-7.97,-125.0,-7.4,2.2,76.9,27.2,26.939156
28732,1997,5,28,-7.97,-125.0,-7.1,0.1,79.0,27.2,26.93535
28733,1997,5,29,-7.97,-125.0,-5.7,0.1,78.6,27.17,27.02244
28734,1997,5,30,-7.97,-125.0,-7.3,-1.4,77.8,27.25,26.934242
28735,1997,5,31,-7.97,-125.0,-7.7,0.0,77.8,27.25,26.929451
28736,1997,6,1,-7.97,-125.0,-7.1,-0.1,73.3,27.25,26.858503
28737,1997,6,2,-7.97,-125.0,-6.0,-2.0,77.8,27.28,26.945662
28738,1997,6,3,-7.97,-125.0,-5.3,-3.0,78.6,27.28,26.98728
28739,1997,6,4,-7.97,-125.0,-4.4,-2.1,79.4,27.25,27.053719
28740,1997,6,5,-7.97,-125.0,-4.4,0.5,77.8,27.05,26.952806
28741,1997,6,6,-7.97,-125.0,-5.9,0.9,79.4,26.97,26.79464
28742,1997,6,7,-7.97,-125.0,-6.7,1.5,77.8,26.7,26.550379
28743,1997,6,8,-7.97,-125.0,-7.0,-0.4,76.9,26.97,26.689724
28744,1997,6,9,-7.97,-125.0,-6.9,0.1,76.5,27.02,26.743029
28745,1997,6,10,-7.97,-125.0,-6.8,-0.6,81.4,26.81,26.603565
28746,1997,6,11,-7.97,-125.0,-6.6,-1.7,82.2,26.94,26.698126
28747,1997,6,12,-7.97,-125.0,-4.8,-2.0,81.4,27.1,26.945223
28748,1997,6,13,-7.97,-125.0,-3.8,-2.0,78.6,27.02,26.960808
28749,1997,6,14,-7.97,-125.0,-3.8,-2.4,79.0,26.94,26.901037
28750,1997,6,15,-7.97,-125.0,-6.6,-0.4,76.5,27.1,26.831688
28751,1997,6,16,-7.97,-125.0,-7.9,0.0,80.2,27.12,26.764753
28752,1997,6,17,-7.97,-125.0,-7.2,-0.7,79.4,27.12,26.807629
28753,1997,6,18,-7.97,-125.0,-7.0,0.5,78.2,26.97,26.735653
28754,1997,6,19,-7.97,-125.0,-7.9,1.0,77.4,26.97,26.676327
28755,1997,6,20,-7.97,-125.0,-8.0,0.4,74.9,26.97,26.656092
28756,1997,6,21,-7.97,-125.0,-7.3,0.1,77.4,26.94,26.6916
28757,1997,6,22,-7.97,-125.0,-8.3,0.3,81.8,27.02,26.688574
28758,1997,6,23,-7.97,-125.0,-8.6,0.9,81.8,27.17,26.785215
28759,1997,6,24,-7.97,-125.0,-8.0,-0.6,78.6,27.1,26.75213
28760,1997,6,25,-7.97,-125.0,-9.0,-0.4,79.0,26.97,26.590408
28761,1997,6,26,-7.97,-125.0,-6.7,1.1,74.9,26.73,26.61243
28762,1997,6,27,-7.97,-125.0,-6.3,-0.1,74.1,26.66,26.574461
28763,1997,6,28,-7.97,-125.0,-7.6,-0.5,75.3,26.78,26.560053
28764,1997,6,29,-7.96,-125.0,-9.6,0.5,76.9,26.73,26.39405
28765,1997,6,30,-7.97,-125.0,-8.9,2.8,76.9,26.73,26.488575
28766,1997,7,1,-7.97,-125.0,-9.2,1.7,74.5,26.78,26.376057
28767,1997,7,2,-7.96,-125.0,-9.6,1.1,76.5,26.84,26.385017
28768,1997,7,3,-7.97,-125.0,-9.9,1.4,74.1,26.62,26.208662
28769,1997,7,4,-7.97,-125.0,-8.2,-0.6,76.9,26.45,26.193506
28770,1997,7,5,-7.96,-125.0,-10.1,1.6,83.0,26.78,26.335615
28771,1997,7,6,-7.97,-125.0,-10.7,1.7,80.6,26.66,26.204407
28772,1997,7,7,-7.97,-125.0,-10.0,0.8,80.2,26.55,26.166561
28773,1997,7,8,-7.97,-125.0,-9.2,0.8,78.2,26.55,26.225737
28774,1997,7,9,-7.96,-125.0,-9.2,0.8,78.2,26.62,26.277508
28775,1997,7,10,-7.97,-125.0,-8.4,0.5,80.6,26.66,26.371206
28776,1997,7,11,-7.97,-125.0,-8.1,1.3,79.8,26.5,26.294102
28777,1997,7,12,-7.96,-125.0,-4.6,0.7,78.6,26.31,26.414492
28778,1997,7,13,-7.96,-125.0,-5.1,1.0,79.0,26.19,26.29958
28779,1997,7,14,-7.96,-125.0,-6.4,1.9,76.9,26.23,26.241877
28780,1997,7,15,-7.96,-125.0,-6.4,1.9,76.9,26.23,26.244707
28781,1997,7,16,-7.96,-125.0,-7.7,1.6,81.0,26.5,26.345375
28782,1997,7,17,-7.96,-125.0,-7.7,1.6,81.0,26.55,26.383823
28783,1997,7,18,-7.97,-125.0,-7.9,2.7,80.2,26.45,26.317242
28784,1997,7,19,-7.96,-125.0,-8.7,1.4,72.9,26.42,26.199127
28785,1997,7,20,-7.97,-125.0,-8.2,-0.6,72.9,26.55,26.300959
28786,1997,7,21,-7.97,-125.0,-7.6,0.6,80.2,26.23,26.1576
28787,1997,7,22,-7.96,-125.0,-6.8,-1.0,80.6,26.55,26.423182
28788,1997,7,23,-7.96,-125.0,-5.8,0.7,77.4,26.5,26.486946
28789,1997,7,24,-7.96,-125.0,-4.6,2.8,76.1,26.19,26.371174
28790,1997,7,25,-7.96,-125.0,-2.7,3.2,73.7,25.8,26.209635
28791,1997,7,26,-7.96,-125.0,-3.5,2.5,75.3,25.64,26.04203
28792,1997,7,27,-7.96,-125.0,-6.2,0.4,81.8,26.19,26.252068
28793,1997,7,28,-7.97,-125.0,-6.6,-0.4,76.9,26.27,26.258224
28794,1997,7,29,-7.96,-125.0,-6.7,-0.2,79.4,26.03,26.09046
28795,1997,7,30,-7.96,-125.0,-6.6,-1.7,83.8,25.98,26.05081
28796,1997,7,31,-7.97,-125.0,-6.9,-2.9,81.0,26.55,26.411919
28797,1997,8,1,-7.97,-125.0,-5.8,-0.3,82.2,26.62,26.485846
28798,1997,8,2,-7.97,-125.0,-7.1,-0.1,79.8,26.66,26.416056
28799,1997,8,3,-7.97,-125.0,-8.1,0.0,81.4,26.7,26.37654
28800,1997,8,4,-7.97,-125.0,-7.1,-1.6,75.3,26.73,26.436922
28801,1997,8,5,-7.97,-125.0,-6.6,0.8,79.4,26.5,26.362366
28802,1997,8,6,-7.97,-125.0,-6.5,0.0,79.8,26.45,26.325052
28803,1997,8,7,-7.97,-125.0,-3.3,-1.9,77.4,26.5,26.570623
28804,1997,8,8,-7.97,-125.0,-1.4,-1.2,77.4,26.31,26.594091
28805,1997,8,9,-7.97,-125.0,-6.5,0.0,80.6,26.78,26.570467
28806,1997,8,10,-7.97,-125.0,-7.4,2.0,74.9,26.55,26.36061
28807,1997,8,11,-7.97,-125.0,-7.2,0.5,74.9,26.45,26.282967
28808,1997,8,12,-7.97,-125.0,-7.6,-0.5,73.3,26.38,26.185556
28809,1997,8,13,-7.97,-125.0,-7.6,-0.9,72.9,26.5,26.266449
28810,1997,8,14,-7.97,-125.0,-7.6,-1.9,78.6,26.45,26.230299
28811,1997,8,15,-7.96,-125.0,-6.2,-2.0,77.4,26.55,26.405622
28812,1997,8,16,-7.97,-125.0,-4.8,-2.2,78.2,26.55,26.514488
28813,1997,8,17,-7.97,-125.0,-7.1,-0.1,79.0,26.66,26.456697
28814,1997,8,18,-7.96,-125.0,-7.2,-1.8,77.4,26.7,26.448143
28815,1997,8,19,-7.97,-125.0,-6.1,0.3,78.6,26.55,26.465704
28816,1997,8,20,-7.96,-125.0,-6.8,0.4,75.7,26.45,26.338129
28817,1997,8,21,-7.97,-125.0,-6.7,-2.7,77.8,26.58,26.39636
28818,1997,8,22,-7.97,-125.0,-6.6,-2.1,77.8,26.66,26.473577
28819,1997,8,23,-7.96,-125.0,-6.9,-0.2,78.2,26.62,26.456026
28820,1997,8,24,-7.97,-125.0,-6.8,0.7,74.5,26.62,26.473675
28821,1997,8,25,-7.97,-125.0,-6.6,-0.8,74.9,26.58,26.439682
28822,1997,8,26,-7.97,-125.0,-6.2,0.8,78.6,26.55,26.486055
28823,1997,8,27,-7.96,-125.0,-6.9,0.1,78.6,26.5,26.387651
28824,1997,8,28,-7.97,-125.0,-6.2,-0.9,76.1,26.45,26.387094
28825,1997,8,29,-7.97,-125.0,-5.4,-0.4,74.5,26.42,26.433954
28826,1997,8,30,-7.96,-125.0,-5.6,0.9,68.1,26.5,26.484287
28827,1997,8,31,-7.96,-125.0,-6.3,1.4,73.7,26.27,26.29084
28828,1997,9,1,-7.96,-125.0,-5.8,1.6,78.2,26.31,26.243507
28829,1997,9,2,-7.97,-125.0,-5.4,1.9,79.4,26.31,26.270895
28830,1997,9,3,-7.96,-125.0,-4.6,3.9,72.1,26.11,26.162546
28831,1997,9,4,-7.96,-125.0,-3.6,1.9,66.9,26.03,26.197071
28832,1997,9,5,-7.96,-125.0,-6.3,1.0,71.3,26.31,26.213932
28833,1997,9,6,-7.96,-125.0,-7.3,0.1,79.4,26.5,26.279732
28834,1997,9,7,-7.96,-125.0,-8.7,1.2,79.4,26.58,26.25094
28835,1997,9,8,-7.97,-125.0,-8.8,-0.3,79.0,26.7,26.307238
28836,1997,9,9,-7.96,-125.0,-9.3,-0.2,76.9,26.73,26.289318
28837,1997,9,10,-7.96,-125.0,-9.2,0.8,77.4,26.62,26.238829
28838,1997,9,11,-7.97,-125.0,-9.7,-0.1,75.7,26.55,26.136137
28839,1997,9,12,-7.96,-125.0,-8.4,0.7,78.6,26.19,26.000113
28840,1997,9,13,-7.96,-125.0,-7.1,1.5,77.8,26.45,26.287
28841,1997,9,14,-7.96,-125.0,-8.0,0.9,78.6,26.55,26.295952
28842,1997,9,15,-7.97,-125.0,-8.0,0.6,79.4,26.55,26.296642
28843,1997,9,16,-7.96,-125.0,-7.4,1.0,81.0,26.27,26.140404
28844,1997,9,17,-7.97,-125.0,-7.2,-0.3,75.7,26.5,26.304499
28845,1997,9,18,-7.97,-125.0,-6.5,-1.1,79.4,26.55,26.391575
28846,1997,9,19,-7.96,-125.0,-6.5,1.2,76.5,26.38,26.29328
28847,1997,9,20,-7.96,-125.0,-6.6,2.1,75.3,26.5,26.370815
28848,1997,9,21,-7.96,-125.0,-7.9,2.3,74.1,26.42,26.221865
28849,1997,9,22,-7.97,-125.0,-9.1,1.4,75.7,26.58,26.25876
28850,1997,9,23,-7.97,-125.0,-6.9,1.5,75.7,26.34,26.243395
28851,1997,9,24,-7.96,-125.0,-7.1,0.3,77.8,26.19,26.124678
28852,1997,9,25,-7.96,-125.0,-7.8,-0.6,79.4,26.58,26.34105
28853,1997,9,26,-7.97,-125.0,-7.9,-1.2,81.4,26.5,26.27497
28854,1997,9,27,-7.97,-125.0,-7.2,-1.8,79.8,26.5,26.31766
28855,1997,9,28,-7.97,-125.0,-7.3,-1.4,78.6,26.62,26.402168
28856,1997,9,29,-7.97,-125.0,-8.4,0.5,76.5,26.62,26.34749
28857,1997,9,30,-7.97,-125.0,-8.8,2.0,75.3,26.45,26.205704
28858,1997,10,1,-7.97,-125.0,-8.4,0.5,77.4,26.55,26.20056
28859,1997,10,2,-7.97,-125.0,-5.7,-0.2,81.0,26.31,26.222914
28860,1997,10,3,-7.97,-125.0,-4.8,0.6,81.4,26.5,26.422121
28861,1997,10,4,-7.97,-125.0,-4.5,0.9,81.4,26.55,26.47977
28862,1997,10,5,-7.96,-125.0,-6.3,-1.3,81.8,26.7,26.458271
28863,1997,10,6,-7.97,-125.0,-7.2,-1.8,80.2,26.89,26.517126
28864,1997,10,7,-7.97,-125.0,-7.2,-0.5,79.0,26.81,26.481432
28865,1997,10,8,-7.97,-125.0,-7.7,-0.2,79.8,26.94,26.545532
28866,1997,10,9,-7.97,-125.0,-7.7,-1.5,76.5,26.97,26.541061
28867,1997,10,10,-7.96,-125.0,-7.9,0.2,78.6,26.78,26.424847
28868,1997,10,11,-7.97,-125.0,-7.9,0.2,78.6,26.78,26.428614
28869,1997,10,12,-8.0,-125.0,-7.9,0.2,78.6,26.78,26.43425
28870,1997,10,13,-7.97,-125.0,-7.7,1.0,72.8,26.78,26.44937
28871,1997,10,14,-7.97,-125.0,-6.7,1.3,73.6,26.5,26.313984
28872,1997,10,15,-7.97,-125.0,-8.1,1.3,78.8,26.7,26.366
28873,1997,10,16,-7.97,-125.0,-8.5,0.1,75.4,26.94,26.502201
28874,1997,10,17,-7.97,-125.0,-7.3,1.2,75.4,26.73,26.451754
28875,1997,10,18,-7.96,-125.0,-7.1,1.3,74.9,26.7,26.443457
28876,1997,10,19,-7.97,-125.0,-7.1,0.9,76.2,26.81,26.532585
28877,1997,10,20,-7.97,-125.0,-7.5,0.0,77.1,27.02,26.648851
28878,1997,10,21,-7.97,-125.0,-8.4,-0.5,77.1,27.14,26.660524
28879,1997,10,22,-7.97,-125.0,-7.8,-0.6,74.1,27.1,26.67209
28880,1997,10,23,-7.97,-125.0,-8.6,0.6,72.4,27.02,26.57274
28881,1997,10,24,-7.96,-125.0,-8.7,2.6,76.6,26.9,26.482615
28882,1997,10,25,-7.97,-125.0,-8.2,2.7,74.9,26.86,26.490847
28883,1997,10,26,-7.97,-125.0,-7.7,2.6,75.4,26.81,26.490763
28884,1997,10,27,-7.97,-125.0,-7.7,1.2,78.3,26.86,26.542248
28885,1997,10,28,-7.97,-125.0,-7.5,1.2,75.8,26.94,26.620195
28886,1997,10,29,-7.97,-125.0,-6.8,0.7,75.8,26.98,26.705833
